Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.04     25.73     0.01     2032     0.00     0.00  recv_packet(char*)
  0.04     25.74     0.01     1989     0.00     0.00  WSbeaconsearch::update()
  0.04     25.75     0.01     1987     0.00     0.00  WSmaze::applyAllSensors()
  0.04     25.76     0.01     1987     0.00     0.00  WSmaze::update()
  0.04     25.77     0.01     1979     0.00     0.00  WorldState::update()
  0.04     25.78     0.01      831     0.00     0.00  WSmaze::applySensorMatrix(int, double, double, double, double, double)
  0.04     25.79     0.01        1     0.01     0.01  Plan::Plan(WorldState*, MotorController*)
  0.00     25.79     0.00   156800     0.00     0.00  Path::init(DiscretePosition const&)
  0.00     25.79     0.00    13780     0.00     0.00  WSmotors::getInertiaLeft(int)
  0.00     25.79     0.00    13780     0.00     0.00  WSmotors::getInertiaRight(int)
  0.00     25.79     0.00     8874     0.00     0.00  Log::writeDebug(char const*)
  0.00     25.79     0.00     7956     0.00     0.00  GetObstacleSensor(int)
  0.00     25.79     0.00     7956     0.00     0.00  IsObstacleSensorValid(int)
  0.00     25.79     0.00     3769     0.00     0.00  SetRequest(request_t)
  0.00     25.79     0.00     3769     0.00     0.00  PerformAction(bool, bool, bool, double, double)
  0.00     25.79     0.00     3765     0.00     0.00  DriveMotors(double, double)
  0.00     25.79     0.00     3008     0.00     0.00  WSmaze::applySensor(double, double, double)
  0.00     25.79     0.00     2921     0.00     0.00  Plan::CyclesUntilObjective()
  0.00     25.79     0.00     2693     0.00     0.00  WorldState::setPlan(Plan*)
  0.00     25.79     0.00     1989     0.00     0.00  GetFinished()
  0.00     25.79     0.00     1989     0.00     0.00  ReadSensors()
  0.00     25.79     0.00     1989     0.00     0.00  GetStopButton()
  0.00     25.79     0.00     1989     0.00     0.00  GetStartButton()
  0.00     25.79     0.00     1989     0.00     0.00  GetVisitingLed()
  0.00     25.79     0.00     1989     0.00     0.00  IsCompassValid()
  0.00     25.79     0.00     1989     0.00     0.00  GetBumperSensor()
  0.00     25.79     0.00     1989     0.00     0.00  GetCompassSensor()
  0.00     25.79     0.00     1989     0.00     0.00  IsGroundSensorValid()
  0.00     25.79     0.00     1989     0.00     0.00  GetTime()
  0.00     25.79     0.00     1989     0.00     0.00  WSposition::update()
  0.00     25.79     0.00     1989     0.00     0.00  WSsensors::update()
  0.00     25.79     0.00     1978     0.00     0.00  MotorController::requestSensors(SensorRequest)
  0.00     25.79     0.00     1978     0.00     0.00  Log::update()
  0.00     25.79     0.00     1978     0.00     0.00  Meditator::CalculateSensorRequest()
  0.00     25.79     0.00     1922     0.00     0.00  ReadObstacleSensors(char const*, measures_t*)
  0.00     25.79     0.00     1919     0.00     0.00  ReadBeaconSensors(char const*, measures_t*)
  0.00     25.79     0.00     1820     0.00     0.00  Action::Action(double, double)
  0.00     25.79     0.00     1800     0.00     0.00  IsBeaconReady(int)
  0.00     25.79     0.00     1800     0.00     0.00  WSmotors::update()
  0.00     25.79     0.00     1800     0.00     0.00  WSsensors::inAnyGround()
  0.00     25.79     0.00     1791     0.00     0.00  MotorController::drive(Action*, SensorRequest)
  0.00     25.79     0.00     1791     0.00     0.00  WSmotors::action_done(Action*)
  0.00     25.79     0.00     1791     0.00     0.01  Meditator::bestAction()
  0.00     25.79     0.00     1602     0.00     0.00  MotorController::goToXY(double, double)
  0.00     25.79     0.00     1602     0.00     0.00  Heap::Heap()
  0.00     25.79     0.00     1602     0.00     0.00  Heap::~Heap()
  0.00     25.79     0.00     1602     0.00     0.00  Path::clear(DiscretePosition const&)
  0.00     25.79     0.00     1602     0.00     0.00  Plan::optimizeRoute()
  0.00     25.79     0.00     1578     0.00     0.00  WSsensors::CollidedRecently()
  0.00     25.79     0.00     1574     0.00     0.00  WSposition::PredictPosition(Action*)
  0.00     25.79     0.00     1574     0.00     0.00  MotorController::updateChangedActions()
  0.00     25.79     0.00     1355     0.00     0.00  WSmotors::getMaxPowerFront(double, double, double*, double*)
  0.00     25.79     0.00     1265     0.00     0.00  WSmotors::getMaxPowerLeftTurn(double, double, double*, double*)
  0.00     25.79     0.00     1227     0.00     0.01  Plan::wayTo(Position const&)
  0.00     25.79     0.00     1161     0.00     0.00  WSbeacon::getPosition()
  0.00     25.79     0.00     1135     0.00     0.01  Meditator::actionGoToBeacon()
  0.00     25.79     0.00      952     0.00     0.00  GetGroundSensor()
  0.00     25.79     0.00      528     0.00     0.00  GetBeaconSensor(int)
  0.00     25.79     0.00      527     0.00     0.00  WSposition::getLagDirDeg(int)
  0.00     25.79     0.00      527     0.00     0.00  WSposition::getLagPos(int)
  0.00     25.79     0.00      441     0.00     0.02  Meditator::actionGoToStart()
  0.00     25.79     0.00      441     0.00     0.00  Meditator::decideBeaconToReturn()
  0.00     25.79     0.00      356     0.00     0.02  Plan::wayThroughKnownPlacesTo(Position const&)
  0.00     25.79     0.00      243     0.00     0.00  MotorController::goSlowToXY(double, double)
  0.00     25.79     0.00       17     0.00     0.00  std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&)
  0.00     25.79     0.00       10     0.00     0.00  std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeaconsearch::SearchArea*, std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> > >, WSbeaconsearch::SearchArea const&)
  0.00     25.79     0.00        3     0.00     0.00  Action::setType(atype, int)
  0.00     25.79     0.00        2     0.00     0.00  SetReturningLed2(double, double)
  0.00     25.79     0.00        2     0.00     0.01  Meditator::actionSearchBeacon()
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _Z12dealwithexitv
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _Z3guiPv
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _Z9tServerWSPv
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN10ConnectionC2EPcS0_i
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN10WSpositionC2EP10WorldState
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN10WorldStateC2EiP3Log
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN3LogC2EP10WorldStateb
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN4HeapC2Ev
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN4Path11destinationE
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN6ActionC2Edd
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN6WSmazeC2EP10WorldState
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSbeaconC2EP10WorldStatei
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSmotorsC2EP10WorldState
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController
  0.00     25.79     0.00        1     0.00     0.00  global constructors keyed to _ZN9WSsensorsC2EP10WorldState
  0.00     25.79     0.00        1     0.00     0.00  InitRobot2(char*, int, double*, char*)
  0.00     25.79     0.00        1     0.00     0.00  GetCycleTime()
  0.00     25.79     0.00        1     0.00     0.00  GetFinalTime()
  0.00     25.79     0.00        1     0.00     0.00  GetNoiseMotors()
  0.00     25.79     0.00        1     0.00     0.00  SetVisitingLed2(double, double)
  0.00     25.79     0.00        1     0.00     0.00  GetNumberOfBeacons()
  0.00     25.79     0.00        1     0.00     0.00  GetNoiseBeaconSensor()
  0.00     25.79     0.00        1     0.00     0.00  GetNoiseCompassSensor()
  0.00     25.79     0.00        1     0.00     0.00  GetNoiseObstacleSensor()
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     25.79     0.00        1     0.00     0.00  Finish2(double, double)
  0.00     25.79     0.00        1     0.00     0.00  Connection::connect()
  0.00     25.79     0.00        1     0.00     0.00  Connection::Connection(char*, char*, int)
  0.00     25.79     0.00        1     0.00     0.00  WSposition::WSposition(WorldState*)
  0.00     25.79     0.00        1     0.00     0.84  WorldState::onlineWSCreation()
  0.00     25.79     0.00        1     0.00     0.37  WorldState::WorldState(int, Log*)
  0.00     25.79     0.00        1     0.00     0.00  WSparameters::update()
  0.00     25.79     0.00        1     0.00     0.00  WSparameters::WSparameters()
  0.00     25.79     0.00        1     0.00     0.00  WSbeaconsearch::getProbableBeaconPos()
  0.00     25.79     0.00        1     0.00     0.00  WSbeaconsearch::WSbeaconsearch(WorldState*)
  0.00     25.79     0.00        1     0.00     0.00  MotorController::MotorController(WorldState*, Log*)
  0.00     25.79     0.00        1     0.00     0.00  Log::init()
  0.00     25.79     0.00        1     0.00     0.00  Log::Log(WorldState*, bool)
  0.00     25.79     0.00        1     0.00    24.32  Mouse::behave()
  0.00     25.79     0.00        1     0.00     0.00  Mouse::parse_opt(int, char**)
  0.00     25.79     0.00        1     0.00     1.22  Mouse::Mouse(int, char**)
  0.00     25.79     0.00        1     0.00     0.00  Action::Action(atype, double, double)
  0.00     25.79     0.00        1     0.00     0.37  WSmaze::WSmaze(WorldState*)
  0.00     25.79     0.00        1     0.00     0.00  WSbeacon::clearArroundBeacon()
  0.00     25.79     0.00        1     0.00     0.84  WSbeacon::WSbeacon(WorldState*, int)
  0.00     25.79     0.00        1     0.00     0.00  WSmotors::WSmotors(WorldState*)
  0.00     25.79     0.00        1     0.00     0.01  Meditator::Meditator(WorldState*, MotorController*)
  0.00     25.79     0.00        1     0.00     0.00  WSsensors::WSsensors(WorldState*)
  0.00     25.79     0.00        1     0.00     0.00  std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.04% of 25.79 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.0    0.00   25.54                 main [1]
                0.00   24.32       1/1           Mouse::behave() [2]
                0.00    1.22       1/1           Mouse::Mouse(int, char**) [15]
-----------------------------------------------
                0.00   24.32       1/1           main [1]
[2]     94.3    0.00   24.32       1         Mouse::behave() [2]
                0.00   21.21    1791/1791        Meditator::bestAction() [3]
                0.01    3.10    1979/1979        WorldState::update() [12]
                0.00    0.00    1978/1978        Log::update() [84]
                0.00    0.00    1978/1978        Meditator::CalculateSensorRequest() [85]
                0.00    0.00    1978/3765        DriveMotors(double, double) [67]
                0.00    0.00    1978/1978        MotorController::requestSensors(SensorRequest) [83]
                0.00    0.00    1791/1791        MotorController::drive(Action*, SensorRequest) [92]
                0.00    0.00       1/1           Log::init() [165]
-----------------------------------------------
                0.00   21.21    1791/1791        Mouse::behave() [2]
[3]     82.2    0.00   21.21    1791         Meditator::bestAction() [3]
                0.00   13.10    1134/1135        Meditator::actionGoToBeacon() [6]
                0.00    8.09     439/441         Meditator::actionGoToStart() [8]
                0.00    0.02       2/2           Meditator::actionSearchBeacon() [40]
                0.00    0.00     217/2693        WorldState::setPlan(Plan*) [70]
                0.00    0.00     217/13780       WSmotors::getInertiaLeft(int) [60]
                0.00    0.00     217/13780       WSmotors::getInertiaRight(int) [61]
                0.00    0.00     217/1820        Action::Action(double, double) [88]
-----------------------------------------------
                0.01    0.05       5/1232        Meditator::actionGoToStart() [8]
                3.07   11.10    1227/1232        Plan::wayTo(Position const&) [5]
[4]     55.2    3.08   11.15    1232         Plan::wayTo(Position const&, Position const&) [4]
                6.20    0.00 42257315/62197883     WSmaze::goodToGoWithMouse(int, int) [7]
                2.57    0.00 10319494/15050741     WSmaze::validToGoWithMouse(int, int) [11]
                2.10    0.00 82215658/120065675     WSmaze::CanGoWithMouse(int, int) [13]
                0.17    0.00 14833027/21470332     Path::update(Path*, double) [26]
                0.00    0.08    1232/1602        Plan::optimizeRoute() [31]
                0.02    0.00    1232/1602        Plan::findRoute(DiscretePosition, DiscretePosition) [42]
                0.01    0.00 20640226/30103097     Heap::isEmpty() [41]
                0.00    0.00    1232/1602        Path::clear(DiscretePosition const&) [97]
                0.00    0.00    1232/1602        Heap::Heap() [95]
                0.00    0.00    1232/1602        Heap::~Heap() [96]
                0.00    0.00    1232/1602        MotorController::goToXY(double, double) [94]
                0.00    0.00     231/243         MotorController::goSlowToXY(double, double) [108]
                0.00    0.00       4/17          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [109]
-----------------------------------------------
                0.00    0.01       1/1227        Meditator::actionSearchBeacon() [40]
                0.00    1.09      94/1227        Meditator::actionGoToStart() [8]
                0.00   13.08    1132/1227        Meditator::actionGoToBeacon() [6]
[5]     54.9    0.00   14.17    1227         Plan::wayTo(Position const&) [5]
                3.07   11.10    1227/1232        Plan::wayTo(Position const&, Position const&) [4]
-----------------------------------------------
                0.00    0.01       1/1135        Meditator::actionSearchBeacon() [40]
                0.00   13.10    1134/1135        Meditator::bestAction() [3]
[6]     50.8    0.00   13.11    1135         Meditator::actionGoToBeacon() [6]
                0.00   13.08    1132/1227        Plan::wayTo(Position const&) [5]
                0.00    0.04       2/441         Meditator::actionGoToStart() [8]
                0.00    0.00    2267/2693        WorldState::setPlan(Plan*) [70]
                0.00    0.00    1135/1578        WSsensors::CollidedRecently() [98]
                0.00    0.00    1132/1161        WSbeacon::getPosition() [103]
                0.00    0.00    1132/2921        Plan::CyclesUntilObjective() [69]
                0.00    0.00       3/3           Action::setType(atype, int) [111]
                0.00    0.00       1/1820        Action::Action(double, double) [88]
-----------------------------------------------
                0.13    0.00  905733/62197883     WSbeacon::update(bool) [14]
                2.79    0.00 19034835/62197883     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                6.20    0.00 42257315/62197883     Plan::wayTo(Position const&, Position const&) [4]
[7]     35.4    9.12    0.00 62197883         WSmaze::goodToGoWithMouse(int, int) [7]
-----------------------------------------------
                0.00    0.04       2/441         Meditator::actionGoToBeacon() [6]
                0.00    8.09     439/441         Meditator::bestAction() [3]
[8]     31.5    0.00    8.12     441         Meditator::actionGoToStart() [8]
                0.00    6.71     356/356         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.00    1.09      94/1227        Plan::wayTo(Position const&) [5]
                0.00    0.17     441/441         Meditator::decideBeaconToReturn() [29]
                0.02    0.08       5/370         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.01    0.05       5/1232        Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.00    1780/2921        Plan::CyclesUntilObjective() [69]
                0.00    0.00     441/1578        WSsensors::CollidedRecently() [98]
                0.00    0.00     440/8874        Log::writeDebug(char const*) [62]
                0.00    0.00     189/2693        WorldState::setPlan(Plan*) [70]
                0.00    0.00      20/1161        WSbeacon::getPosition() [103]
                0.00    0.00       1/13780       WSmotors::getInertiaLeft(int) [60]
                0.00    0.00       1/13780       WSmotors::getInertiaRight(int) [61]
                0.00    0.00       1/1           Action::Action(atype, double, double) [168]
-----------------------------------------------
                0.02    0.08       5/370         Meditator::actionGoToStart() [8]
                0.03    0.14       9/370         Meditator::decideBeaconToReturn() [29]
                1.15    5.57     356/370         Plan::wayThroughKnownPlacesTo(Position const&) [10]
[9]     27.1    1.19    5.79     370         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                2.79    0.00 19034835/62197883     WSmaze::goodToGoWithMouse(int, int) [7]
                1.18    0.00 4731247/15050741     WSmaze::validToGoWithMouse(int, int) [11]
                0.96    0.00 37850017/120065675     WSmaze::CanGoWithMouse(int, int) [13]
                0.74    0.00 37728651/37728651     WSmaze::isKnown(int, int) [20]
                0.08    0.00 6637305/21470332     Path::update(Path*, double) [26]
                0.00    0.03     370/1602        Plan::optimizeRoute() [31]
                0.01    0.00 9462871/30103097     Heap::isEmpty() [41]
                0.00    0.00     370/1602        Plan::findRoute(DiscretePosition, DiscretePosition) [42]
                0.00    0.00     370/1602        Path::clear(DiscretePosition const&) [97]
                0.00    0.00     370/1602        Heap::Heap() [95]
                0.00    0.00     370/1602        Heap::~Heap() [96]
                0.00    0.00     370/1602        MotorController::goToXY(double, double) [94]
                0.00    0.00      12/243         MotorController::goSlowToXY(double, double) [108]
-----------------------------------------------
                0.00    6.71     356/356         Meditator::actionGoToStart() [8]
[10]    26.0    0.00    6.71     356         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                1.15    5.57     356/370         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
-----------------------------------------------
                1.18    0.00 4731247/15050741     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                2.57    0.00 10319494/15050741     Plan::wayTo(Position const&, Position const&) [4]
[11]    14.5    3.75    0.00 15050741         WSmaze::validToGoWithMouse(int, int) [11]
-----------------------------------------------
                0.01    3.10    1979/1979        Mouse::behave() [2]
[12]    12.1    0.01    3.10    1979         WorldState::update() [12]
                1.52    0.92    1800/1800        WSbeacon::update(bool) [14]
                0.05    0.28    1987/1987        WSmaze::doErodesAndDilates() [24]
                0.01    0.31    1987/1987        WSmaze::update() [25]
                0.01    0.00    1989/1989        WSbeaconsearch::update() [45]
                0.00    0.00    1989/1989        GetTime() [80]
                0.00    0.00    1989/1989        GetStartButton() [74]
                0.00    0.00    1989/1989        GetFinished() [71]
                0.00    0.00    1989/1989        GetStopButton() [73]
                0.00    0.00    1989/1989        WSsensors::update() [82]
                0.00    0.00    1989/1989        WSposition::update() [81]
                0.00    0.00    1989/1989        ReadSensors() [72]
                0.00    0.00    1801/8874        Log::writeDebug(char const*) [62]
                0.00    0.00    1800/1800        WSsensors::inAnyGround() [91]
                0.00    0.00    1800/1800        IsBeaconReady(int) [89]
                0.00    0.00    1800/1800        WSmotors::update() [90]
-----------------------------------------------
                0.96    0.00 37850017/120065675     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                2.10    0.00 82215658/120065675     Plan::wayTo(Position const&, Position const&) [4]
[13]    11.9    3.06    0.00 120065675         WSmaze::CanGoWithMouse(int, int) [13]
-----------------------------------------------
                1.52    0.92    1800/1800        WorldState::update() [12]
[14]     9.5    1.52    0.92    1800         WSbeacon::update(bool) [14]
                0.79    0.00     527/527         WSbeacon::applySensor(double) [19]
                0.13    0.00  905733/62197883     WSmaze::goodToGoWithMouse(int, int) [7]
                0.00    0.00     528/528         GetBeaconSensor(int) [105]
                0.00    0.00     528/8874        Log::writeDebug(char const*) [62]
                0.00    0.00     527/527         WSposition::getLagDirDeg(int) [106]
                0.00    0.00       1/1           WSbeacon::clearArroundBeacon() [169]
-----------------------------------------------
                0.00    1.22       1/1           main [1]
[15]     4.7    0.00    1.22       1         Mouse::Mouse(int, char**) [15]
                0.00    0.84       1/1           WorldState::onlineWSCreation() [16]
                0.00    0.37       1/1           WorldState::WorldState(int, Log*) [21]
                0.00    0.01       1/1           Meditator::Meditator(WorldState*, MotorController*) [48]
                0.00    0.00       1/1           Connection::connect() [51]
                0.00    0.00       1/1           Mouse::parse_opt(int, char**) [167]
                0.00    0.00       1/1           Connection::Connection(char*, char*, int) [158]
                0.00    0.00       1/1           MotorController::MotorController(WorldState*, Log*) [164]
                0.00    0.00       1/1           Log::Log(WorldState*, bool) [166]
-----------------------------------------------
                0.00    0.84       1/1           Mouse::Mouse(int, char**) [15]
[16]     3.3    0.00    0.84       1         WorldState::onlineWSCreation() [16]
                0.00    0.84       1/1           WSbeacon::WSbeacon(WorldState*, int) [18]
                0.00    0.00       1/1           WSparameters::update() [160]
                0.00    0.00       1/1           WSparameters::WSparameters() [161]
                0.00    0.00       1/1           std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&) [172]
-----------------------------------------------
                0.84    0.00       1/1           WSbeacon::WSbeacon(WorldState*, int) [18]
[17]     3.3    0.84    0.00       1         WSbeacon::createSensorMatrix() [17]
-----------------------------------------------
                0.00    0.84       1/1           WorldState::onlineWSCreation() [16]
[18]     3.3    0.00    0.84       1         WSbeacon::WSbeacon(WorldState*, int) [18]
                0.84    0.00       1/1           WSbeacon::createSensorMatrix() [17]
-----------------------------------------------
                0.79    0.00     527/527         WSbeacon::update(bool) [14]
[19]     3.1    0.79    0.00     527         WSbeacon::applySensor(double) [19]
                0.00    0.00     527/527         WSposition::getLagPos(int) [107]
-----------------------------------------------
                0.74    0.00 37728651/37728651     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
[20]     2.9    0.74    0.00 37728651         WSmaze::isKnown(int, int) [20]
-----------------------------------------------
                0.00    0.37       1/1           Mouse::Mouse(int, char**) [15]
[21]     1.4    0.00    0.37       1         WorldState::WorldState(int, Log*) [21]
                0.00    0.37       1/1           WSmaze::WSmaze(WorldState*) [23]
                0.00    0.00       1/1           WSsensors::WSsensors(WorldState*) [171]
                0.00    0.00       1/1           WSmotors::WSmotors(WorldState*) [170]
                0.00    0.00       1/1           WSposition::WSposition(WorldState*) [159]
                0.00    0.00       1/1           WSbeaconsearch::WSbeaconsearch(WorldState*) [163]
-----------------------------------------------
                0.37    0.00       1/1           WSmaze::WSmaze(WorldState*) [23]
[22]     1.4    0.37    0.00       1         WSmaze::createSensor() [22]
-----------------------------------------------
                0.00    0.37       1/1           WorldState::WorldState(int, Log*) [21]
[23]     1.4    0.00    0.37       1         WSmaze::WSmaze(WorldState*) [23]
                0.37    0.00       1/1           WSmaze::createSensor() [22]
-----------------------------------------------
                0.05    0.28    1987/1987        WorldState::update() [12]
[24]     1.3    0.05    0.28    1987         WSmaze::doErodesAndDilates() [24]
                0.18    0.00    5961/5961        WSmaze::erode(char (*) [280], char (*) [280]) [27]
                0.10    0.00    5961/5961        WSmaze::dilate(char (*) [280], char (*) [280]) [32]
-----------------------------------------------
                0.01    0.31    1987/1987        WorldState::update() [12]
[25]     1.2    0.01    0.31    1987         WSmaze::update() [25]
                0.10    0.00    1987/1987        WSmaze::clearGoodToGoMouseMatrix() [33]
                0.09    0.00    1987/1987        WSmaze::clearCanGoWithMouseMatrix() [35]
                0.07    0.00    1987/1987        WSmaze::clearIsKnownMatrix() [36]
                0.01    0.04    1987/1987        WSmaze::applyAllSensors() [37]
-----------------------------------------------
                0.08    0.00 6637305/21470332     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.17    0.00 14833027/21470332     Plan::wayTo(Position const&, Position const&) [4]
[26]     1.0    0.25    0.00 21470332         Path::update(Path*, double) [26]
-----------------------------------------------
                0.18    0.00    5961/5961        WSmaze::doErodesAndDilates() [24]
[27]     0.7    0.18    0.00    5961         WSmaze::erode(char (*) [280], char (*) [280]) [27]
-----------------------------------------------
                                                 <spontaneous>
[28]     0.7    0.17    0.00                 WSmaze::nearWall(int, int) [28]
-----------------------------------------------
