Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     21.77     0.00     1517     0.00     0.00  WSposition::PredictPosition(Action*)
  0.00     21.77     0.00     1517     0.00     0.00  MotorController::updateChangedActions()
  0.00     21.77     0.00     1381     0.00     0.00  WSmotors::getMaxPowerFront(double, double, double*, double*)
  0.00     21.77     0.00     1202     0.00     0.00  WSmotors::getMaxPowerLeftTurn(double, double, double*, double*)
  0.00     21.77     0.00     1040     0.00     0.00  WSbeacon::getPosition()
  0.00     21.77     0.00     1021     0.00     0.01  Plan::wayTo(Position const&)
  0.00     21.77     0.00     1009     0.00     0.01  Meditator::actionGoToBeacon()
  0.00     21.77     0.00      818     0.00     0.00  WSmaze::applySensorMatrix(int, double, double, double, double, double)
  0.00     21.77     0.00      685     0.00     0.00  GetGroundSensor()
  0.00     21.77     0.00      509     0.00     0.00  Meditator::decideBeaconToReturn()
  0.00     21.77     0.00      486     0.00     0.02  Plan::wayThroughKnownPlacesTo(Position const&)
  0.00     21.77     0.00      438     0.00     0.00  GetBeaconSensor(int)
  0.00     21.77     0.00      437     0.00     0.00  WSposition::getLagDirDeg(int)
  0.00     21.77     0.00      437     0.00     0.00  WSposition::getLagPos(int)
  0.00     21.77     0.00       58     0.00     0.00  MotorController::goSlowToXY(double, double)
  0.00     21.77     0.00       29     0.00     0.00  MotorController::isMouseStoppedAhead()
  0.00     21.77     0.00       19     0.00     0.00  MotorController::dockXY(double, double)
  0.00     21.77     0.00       17     0.00     0.00  std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&)
  0.00     21.77     0.00       10     0.00     0.00  std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeaconsearch::SearchArea*, std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> > >, WSbeaconsearch::SearchArea const&)
  0.00     21.77     0.00        4     0.00     0.00  Action::setType(atype, int)
  0.00     21.77     0.00        3     0.00     0.00  SetReturningLed2(double, double)
  0.00     21.77     0.00        3     0.00     0.01  Meditator::actionSearchBeacon()
  0.00     21.77     0.00        2     0.00     0.00  WSbeaconsearch::getProbableBeaconPos()
  0.00     21.77     0.00        2     0.00     0.00  WSbeaconsearch::allUnreachableOrVisited()
  0.00     21.77     0.00        2     0.00     0.00  WSbeaconsearch::markCurrentPositionAsUnreachable()
  0.00     21.77     0.00        2     0.00     0.00  WSmaze::erodeToUnknown(char (*) [280], char (*) [280])
  0.00     21.77     0.00        2     0.00     0.00  WSmaze::erodeMazeToUnknown()
  0.00     21.77     0.00        2     0.00     0.00  WSmaze::PaintMouseStoppedAhead()
  0.00     21.77     0.00        2     0.00     0.00  WSmaze::applyWallRobotMatrixAfterProcess(double, double)
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _Z12dealwithexitv
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _Z3guiPv
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _Z9tServerWSPv
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN10ConnectionC2EPcS0_i
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN10WSpositionC2EP10WorldState
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN10WorldStateC2EiP3Log
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN3LogC2EP10WorldStateb
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN4HeapC2Ev
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN4Path11destinationE
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN6ActionC2Edd
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN6WSmazeC2EP10WorldState
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSbeaconC2EP10WorldStatei
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSmotorsC2EP10WorldState
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController
  0.00     21.77     0.00        1     0.00     0.00  global constructors keyed to _ZN9WSsensorsC2EP10WorldState
  0.00     21.77     0.00        1     0.00     0.00  InitRobot2(char*, int, double*, char*)
  0.00     21.77     0.00        1     0.00     0.00  GetCycleTime()
  0.00     21.77     0.00        1     0.00     0.00  GetFinalTime()
  0.00     21.77     0.00        1     0.00     0.00  GetNoiseMotors()
  0.00     21.77     0.00        1     0.00     0.00  SetVisitingLed2(double, double)
  0.00     21.77     0.00        1     0.00     0.00  GetNumberOfBeacons()
  0.00     21.77     0.00        1     0.00     0.00  GetNoiseBeaconSensor()
  0.00     21.77     0.00        1     0.00     0.00  GetNoiseCompassSensor()
  0.00     21.77     0.00        1     0.00     0.00  GetNoiseObstacleSensor()
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     21.77     0.00        1     0.00     0.00  Finish2(double, double)
  0.00     21.77     0.00        1     0.00     0.00  Connection::connect()
  0.00     21.77     0.00        1     0.00     0.00  Connection::Connection(char*, char*, int)
  0.00     21.77     0.00        1     0.00     0.00  WSposition::WSposition(WorldState*)
  0.00     21.77     0.00        1     0.00     0.88  WorldState::onlineWSCreation()
  0.00     21.77     0.00        1     0.00     0.41  WorldState::WorldState(int, Log*)
  0.00     21.77     0.00        1     0.00     0.00  WSparameters::update()
  0.00     21.77     0.00        1     0.00     0.00  WSparameters::WSparameters()
  0.00     21.77     0.00        1     0.00     0.00  WSbeaconsearch::WSbeaconsearch(WorldState*)
  0.00     21.77     0.00        1     0.00     0.00  MotorController::MotorController(WorldState*, Log*)
  0.00     21.77     0.00        1     0.00     0.00  Log::init()
  0.00     21.77     0.00        1     0.00     0.00  Log::Log(WorldState*, bool)
  0.00     21.77     0.00        1     0.00    20.39  Mouse::behave()
  0.00     21.77     0.00        1     0.00     0.00  Mouse::parse_opt(int, char**)
  0.00     21.77     0.00        1     0.00     1.30  Mouse::Mouse(int, char**)
  0.00     21.77     0.00        1     0.00     0.00  Action::Action(atype, double, double)
  0.00     21.77     0.00        1     0.00     0.41  WSmaze::WSmaze(WorldState*)
  0.00     21.77     0.00        1     0.00     0.00  WSbeacon::clearArroundBeacon()
  0.00     21.77     0.00        1     0.00     0.88  WSbeacon::WSbeacon(WorldState*, int)
  0.00     21.77     0.00        1     0.00     0.00  WSmotors::WSmotors(WorldState*)
  0.00     21.77     0.00        1     0.00     0.01  Meditator::Meditator(WorldState*, MotorController*)
  0.00     21.77     0.00        1     0.00     0.00  WSsensors::WSsensors(WorldState*)
  0.00     21.77     0.00        1     0.00     0.00  std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.05% of 21.77 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.6    0.00   21.69                 main [1]
                0.00   20.39       1/1           Mouse::behave() [2]
                0.00    1.30       1/1           Mouse::Mouse(int, char**) [15]
-----------------------------------------------
                0.00   20.39       1/1           main [1]
[2]     93.7    0.00   20.39       1         Mouse::behave() [2]
                0.00   17.69    1631/1631        Meditator::bestAction() [3]
                0.00    2.70    1633/1633        WorldState::update() [13]
                0.00    0.00    1632/1632        Log::update() [86]
                0.00    0.00    1632/1632        Meditator::CalculateSensorRequest() [87]
                0.00    0.00    1632/3258        DriveMotors(double, double) [62]
                0.00    0.00    1632/1632        MotorController::requestSensors(SensorRequest) [85]
                0.00    0.00    1631/1631        MotorController::drive(Action*, SensorRequest) [88]
                0.00    0.00       1/1           Log::init() [173]
-----------------------------------------------
                0.00   17.69    1631/1631        Mouse::behave() [2]
[3]     81.3    0.00   17.69    1631         Meditator::bestAction() [3]
                0.00    9.40    1008/1009        Meditator::actionGoToBeacon() [6]
                0.01    8.26     506/509         Meditator::actionGoToStart() [7]
                0.00    0.03       3/3           Meditator::actionSearchBeacon() [39]
                0.00    0.00     116/2206        WorldState::setPlan(Plan*) [65]
                0.00    0.00     116/12338       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00     116/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00     116/1667        Action::Action(double, double) [69]
                0.00    0.00      29/29          MotorController::isMouseStoppedAhead() [107]
                0.00    0.00       2/2           WSbeaconsearch::markCurrentPositionAsUnreachable() [115]
                0.00    0.00       2/2           WSbeaconsearch::allUnreachableOrVisited() [114]
                0.00    0.00       2/2           WSmaze::applyWallRobotMatrixAfterProcess(double, double) [119]
                0.00    0.00       2/2           WSmaze::PaintMouseStoppedAhead() [118]
                0.00    0.00       2/2           WSmaze::erodeToUnknown(char (*) [280], char (*) [280]) [116]
                0.00    0.00       2/2           WSmaze::erodeMazeToUnknown() [117]
-----------------------------------------------
                0.01    0.04       6/1027        Meditator::actionGoToStart() [7]
                2.44    7.07    1021/1027        Plan::wayTo(Position const&) [5]
[4]     43.9    2.45    7.11    1027         Plan::wayTo(Position const&, Position const&) [4]
                3.42    0.00 28378482/52551358     WSmaze::goodToGoWithMouse(int, int) [10]
                1.86    0.00 6878026/12660152     WSmaze::validToGoWithMouse(int, int) [11]
                1.60    0.00 54976808/101077844     WSmaze::CanGoWithMouse(int, int) [12]
                0.00    0.13    1025/1529        Plan::optimizeRoute() [29]
                0.07    0.00 9941772/18160575     Path::update(Path*, double) [30]
                0.02    0.00 13757072/25321838     Heap::isEmpty() [35]
                0.00    0.00    1027/1531        Path::clear(DiscretePosition const&) [91]
                0.00    0.00    1027/1531        Heap::Heap() [90]
                0.00    0.00    1025/1529        Heap::~Heap() [93]
                0.00    0.00    1025/1529        Plan::findRoute(DiscretePosition, DiscretePosition) [94]
                0.00    0.00    1025/1529        MotorController::goToXY(double, double) [92]
                0.00    0.00      58/58          MotorController::goSlowToXY(double, double) [106]
                0.00    0.00       3/17          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [109]
                0.00    0.00       2/1667        Action::Action(double, double) [69]
-----------------------------------------------
                0.00    0.02       2/1021        Meditator::actionSearchBeacon() [39]
                0.00    0.13      14/1021        Meditator::actionGoToStart() [7]
                0.00    9.36    1005/1021        Meditator::actionGoToBeacon() [6]
[5]     43.7    0.00    9.51    1021         Plan::wayTo(Position const&) [5]
                2.44    7.07    1021/1027        Plan::wayTo(Position const&, Position const&) [4]
-----------------------------------------------
                0.00    0.01       1/1009        Meditator::actionSearchBeacon() [39]
                0.00    9.40    1008/1009        Meditator::bestAction() [3]
[6]     43.2    0.00    9.41    1009         Meditator::actionGoToBeacon() [6]
                0.00    9.36    1005/1021        Plan::wayTo(Position const&) [5]
                0.00    0.05       3/509         Meditator::actionGoToStart() [7]
                0.00    0.00    2014/2206        WorldState::setPlan(Plan*) [65]
                0.00    0.00    1009/1521        WSsensors::CollidedRecently() [95]
                0.00    0.00    1005/1040        WSbeacon::getPosition() [100]
                0.00    0.00    1005/2996        Plan::CyclesUntilObjective() [63]
                0.00    0.00       4/4           Action::setType(atype, int) [111]
                0.00    0.00       1/1667        Action::Action(double, double) [69]
-----------------------------------------------
                0.00    0.05       3/509         Meditator::actionGoToBeacon() [6]
                0.01    8.26     506/509         Meditator::bestAction() [3]
[7]     38.2    0.01    8.31     509         Meditator::actionGoToStart() [7]
                0.00    7.83     486/486         Plan::wayThroughKnownPlacesTo(Position const&) [9]
                0.00    0.19     509/509         Meditator::decideBeaconToReturn() [26]
                0.00    0.13      14/1021        Plan::wayTo(Position const&) [5]
                0.02    0.08       6/504         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.01    0.04       6/1027        Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.00    1979/2996        Plan::CyclesUntilObjective() [63]
                0.00    0.00     509/1521        WSsensors::CollidedRecently() [95]
                0.00    0.00     489/8269        Log::writeDebug(char const*) [57]
                0.00    0.00      48/2206        WorldState::setPlan(Plan*) [65]
                0.00    0.00      23/1040        WSbeacon::getPosition() [100]
                0.00    0.00      19/19          MotorController::dockXY(double, double) [108]
                0.00    0.00       1/12338       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00       1/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00       1/1           Action::Action(atype, double, double) [176]
-----------------------------------------------
                0.02    0.08       6/504         Meditator::actionGoToStart() [7]
                0.03    0.16      12/504         Meditator::decideBeaconToReturn() [26]
                1.38    6.45     486/504         Plan::wayThroughKnownPlacesTo(Position const&) [9]
[8]     37.3    1.43    6.69     504         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                2.81    0.00 23278369/52551358     WSmaze::goodToGoWithMouse(int, int) [10]
                1.57    0.00 5782126/12660152     WSmaze::validToGoWithMouse(int, int) [11]
                1.35    0.00 46101036/101077844     WSmaze::CanGoWithMouse(int, int) [12]
                0.83    0.00 45998300/45998300     WSmaze::isKnown(int, int) [19]
                0.00    0.06     504/1529        Plan::optimizeRoute() [29]
                0.06    0.00 8218803/18160575     Path::update(Path*, double) [30]
                0.02    0.00 11564766/25321838     Heap::isEmpty() [35]
                0.00    0.00     504/1531        Path::clear(DiscretePosition const&) [91]
                0.00    0.00     504/1531        Heap::Heap() [90]
                0.00    0.00     504/1529        Heap::~Heap() [93]
                0.00    0.00     504/1529        Plan::findRoute(DiscretePosition, DiscretePosition) [94]
                0.00    0.00     504/1529        MotorController::goToXY(double, double) [92]
-----------------------------------------------
                0.00    7.83     486/486         Meditator::actionGoToStart() [7]
[9]     36.0    0.00    7.83     486         Plan::wayThroughKnownPlacesTo(Position const&) [9]
                1.38    6.45     486/504         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
-----------------------------------------------
                0.00    0.00     230/52551358     WSbeaconsearch::update() [38]
                0.11    0.00  894277/52551358     WSbeacon::update(bool) [14]
                2.81    0.00 23278369/52551358     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                3.42    0.00 28378482/52551358     Plan::wayTo(Position const&, Position const&) [4]
[10]    29.1    6.34    0.00 52551358         WSmaze::goodToGoWithMouse(int, int) [10]
-----------------------------------------------
                1.57    0.00 5782126/12660152     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                1.86    0.00 6878026/12660152     Plan::wayTo(Position const&, Position const&) [4]
[11]    15.8    3.43    0.00 12660152         WSmaze::validToGoWithMouse(int, int) [11]
-----------------------------------------------
                1.35    0.00 46101036/101077844     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                1.60    0.00 54976808/101077844     Plan::wayTo(Position const&, Position const&) [4]
[12]    13.6    2.95    0.00 101077844         WSmaze::CanGoWithMouse(int, int) [12]
-----------------------------------------------
                0.00    2.70    1633/1633        Mouse::behave() [2]
[13]    12.4    0.00    2.70    1633         WorldState::update() [13]
                1.36    0.88    1644/1644        WSbeacon::update(bool) [14]
                0.02    0.21    1644/1644        WSmaze::doErodesAndDilates() [24]
                0.00    0.20    1644/1644        WSmaze::update() [25]
                0.03    0.00    1647/1647        WSbeaconsearch::update() [38]
                0.00    0.00    1647/1647        GetTime() [79]
                0.00    0.00    1647/1647        GetStartButton() [73]
                0.00    0.00    1647/1647        GetFinished() [70]
                0.00    0.00    1647/1647        GetStopButton() [72]
                0.00    0.00    1647/1647        WSsensors::update() [81]
                0.00    0.00    1647/1647        WSposition::update() [80]
                0.00    0.00    1647/1647        ReadSensors() [71]
                0.00    0.00    1646/1646        WSsensors::inAnyGround() [83]
                0.00    0.00    1646/8269        Log::writeDebug(char const*) [57]
                0.00    0.00    1646/1646        WSmotors::update() [82]
                0.00    0.00    1644/1644        IsBeaconReady(int) [84]
-----------------------------------------------
                1.36    0.88    1644/1644        WorldState::update() [13]
[14]    10.3    1.36    0.88    1644         WSbeacon::update(bool) [14]
                0.77    0.00     437/437         WSbeacon::applySensor(double) [20]
                0.11    0.00  894277/52551358     WSmaze::goodToGoWithMouse(int, int) [10]
                0.00    0.00     438/438         GetBeaconSensor(int) [103]
                0.00    0.00     438/8269        Log::writeDebug(char const*) [57]
                0.00    0.00     437/437         WSposition::getLagDirDeg(int) [104]
                0.00    0.00       1/1           WSbeacon::clearArroundBeacon() [177]
-----------------------------------------------
                0.00    1.30       1/1           main [1]
[15]     6.0    0.00    1.30       1         Mouse::Mouse(int, char**) [15]
                0.00    0.88       1/1           WorldState::onlineWSCreation() [16]
                0.00    0.41       1/1           WorldState::WorldState(int, Log*) [21]
                0.00    0.01       1/1           Meditator::Meditator(WorldState*, MotorController*) [44]
                0.00    0.00       1/1           Mouse::parse_opt(int, char**) [175]
                0.00    0.00       1/1           Connection::Connection(char*, char*, int) [167]
                0.00    0.00       1/1           MotorController::MotorController(WorldState*, Log*) [172]
                0.00    0.00       1/1           Connection::connect() [166]
                0.00    0.00       1/1           Log::Log(WorldState*, bool) [174]
-----------------------------------------------
                0.00    0.88       1/1           Mouse::Mouse(int, char**) [15]
[16]     4.0    0.00    0.88       1         WorldState::onlineWSCreation() [16]
                0.00    0.88       1/1           WSbeacon::WSbeacon(WorldState*, int) [18]
                0.00    0.00       1/1           WSparameters::update() [169]
                0.00    0.00       1/1           WSparameters::WSparameters() [170]
                0.00    0.00       1/1           std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&) [180]
-----------------------------------------------
                0.88    0.00       1/1           WSbeacon::WSbeacon(WorldState*, int) [18]
[17]     4.0    0.88    0.00       1         WSbeacon::createSensorMatrix() [17]
-----------------------------------------------
                0.00    0.88       1/1           WorldState::onlineWSCreation() [16]
[18]     4.0    0.00    0.88       1         WSbeacon::WSbeacon(WorldState*, int) [18]
                0.88    0.00       1/1           WSbeacon::createSensorMatrix() [17]
-----------------------------------------------
                0.83    0.00 45998300/45998300     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
[19]     3.8    0.83    0.00 45998300         WSmaze::isKnown(int, int) [19]
-----------------------------------------------
                0.77    0.00     437/437         WSbeacon::update(bool) [14]
[20]     3.5    0.77    0.00     437         WSbeacon::applySensor(double) [20]
                0.00    0.00     437/437         WSposition::getLagPos(int) [105]
-----------------------------------------------
                0.00    0.41       1/1           Mouse::Mouse(int, char**) [15]
[21]     1.9    0.00    0.41       1         WorldState::WorldState(int, Log*) [21]
                0.00    0.41       1/1           WSmaze::WSmaze(WorldState*) [23]
                0.00    0.00       1/1           WSsensors::WSsensors(WorldState*) [179]
                0.00    0.00       1/1           WSmotors::WSmotors(WorldState*) [178]
                0.00    0.00       1/1           WSposition::WSposition(WorldState*) [168]
                0.00    0.00       1/1           WSbeaconsearch::WSbeaconsearch(WorldState*) [171]
-----------------------------------------------
                0.41    0.00       1/1           WSmaze::WSmaze(WorldState*) [23]
[22]     1.9    0.41    0.00       1         WSmaze::createSensor() [22]
-----------------------------------------------
                0.00    0.41       1/1           WorldState::WorldState(int, Log*) [21]
