Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     22.86     0.00  4959160     0.00     0.00  Heap::isEmpty()
  0.00     22.86     0.00    13870     0.00     0.00  WSmotors::getInertiaLeft(int)
  0.00     22.86     0.00    13870     0.00     0.00  WSmotors::getInertiaRight(int)
  0.00     22.86     0.00     9688     0.00     0.00  Log::writeDebug(char const*)
  0.00     22.86     0.00     7968     0.00     0.00  GetObstacleSensor(int)
  0.00     22.86     0.00     7968     0.00     0.00  IsObstacleSensorValid(int)
  0.00     22.86     0.00     3788     0.00     0.00  SetRequest(request_t)
  0.00     22.86     0.00     3788     0.00     0.00  PerformAction(bool, bool, bool, double, double)
  0.00     22.86     0.00     3782     0.00     0.00  DriveMotors(double, double)
  0.00     22.86     0.00     3631     0.00     0.00  Plan::CyclesUntilObjective()
  0.00     22.86     0.00     3363     0.00     0.00  WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double)
  0.00     22.86     0.00     3084     0.00     0.00  WSmaze::applySensor(double, double, double)
  0.00     22.86     0.00     2723     0.00     0.00  WorldState::setPlan(Plan*)
  0.00     22.86     0.00     2135     0.00     0.00  ReadObstacleSensors(char const*, measures_t*)
  0.00     22.86     0.00     1992     0.00     0.00  GetFinished()
  0.00     22.86     0.00     1992     0.00     0.00  ReadSensors()
  0.00     22.86     0.00     1992     0.00     0.00  GetStopButton()
  0.00     22.86     0.00     1992     0.00     0.00  GetStartButton()
  0.00     22.86     0.00     1992     0.00     0.00  GetVisitingLed()
  0.00     22.86     0.00     1992     0.00     0.00  IsCompassValid()
  0.00     22.86     0.00     1992     0.00     0.00  GetBumperSensor()
  0.00     22.86     0.00     1992     0.00     0.00  GetCompassSensor()
  0.00     22.86     0.00     1992     0.00     0.00  IsGroundSensorValid()
  0.00     22.86     0.00     1992     0.00     0.00  GetTime()
  0.00     22.86     0.00     1992     0.00     0.00  WSposition::update()
  0.00     22.86     0.00     1992     0.00     0.00  WSsensors::update()
  0.00     22.86     0.00     1990     0.00     0.00  WSmaze::applyAllSensors()
  0.00     22.86     0.00     1984     0.00     0.00  WorldState::update()
  0.00     22.86     0.00     1983     0.00     0.00  MotorController::requestSensors(SensorRequest)
  0.00     22.86     0.00     1983     0.00     0.00  Log::update()
  0.00     22.86     0.00     1983     0.00     0.00  Meditator::CalculateSensorRequest()
  0.00     22.86     0.00     1908     0.00     0.00  WSsensors::inAnyGround()
  0.00     22.86     0.00     1842     0.00     0.00  Action::Action(double, double)
  0.00     22.86     0.00     1813     0.00     0.00  IsBeaconReady(int)
  0.00     22.86     0.00     1813     0.00     0.00  WSmotors::update()
  0.00     22.86     0.00     1805     0.00     0.00  MotorController::drive(Action*, SensorRequest)
  0.00     22.86     0.00     1805     0.00     0.00  WSmotors::action_done(Action*)
  0.00     22.86     0.00     1805     0.00     0.01  Meditator::bestAction()
  0.00     22.86     0.00     1742     0.00     0.00  MotorController::goToXY(double, double)
  0.00     22.86     0.00     1742     0.00     0.00  Heap::Heap()
  0.00     22.86     0.00     1742     0.00     0.00  Heap::~Heap()
  0.00     22.86     0.00     1742     0.00     0.00  Plan::optimizeRoute()
  0.00     22.86     0.00     1742     0.00     0.00  Plan::findRoute(DiscretePosition, DiscretePosition)
  0.00     22.86     0.00     1723     0.00     0.00  WSsensors::CollidedRecently()
  0.00     22.86     0.00     1717     0.00     0.00  WSposition::PredictPosition(Action*)
  0.00     22.86     0.00     1717     0.00     0.00  MotorController::updateChangedActions()
  0.00     22.86     0.00     1573     0.00     0.00  WSmotors::getMaxPowerFront(double, double, double*, double*)
  0.00     22.86     0.00     1381     0.00     0.00  WSmotors::getMaxPowerLeftTurn(double, double, double*, double*)
  0.00     22.86     0.00     1197     0.00     0.01  Plan::wayTo(Position const&)
  0.00     22.86     0.00     1111     0.00     0.00  WSbeacon::getPosition()
  0.00     22.86     0.00      986     0.00     0.01  Meditator::actionGoToBeacon()
  0.00     22.86     0.00      946     0.00     0.00  GetGroundSensor()
  0.00     22.86     0.00      773     0.00     0.00  WSmaze::applySensorMatrix(int, double, double, double, double, double)
  0.00     22.86     0.00      735     0.00     0.00  Meditator::decideBeaconToReturn()
  0.00     22.86     0.00      640     0.00     0.01  Meditator::actionGoToStart()
  0.00     22.86     0.00      522     0.00     0.01  Plan::wayThroughKnownPlacesTo(Position const&)
  0.00     22.86     0.00      405     0.00     0.00  MotorController::goSlowToXY(double, double)
  0.00     22.86     0.00      403     0.00     0.00  GetBeaconSensor(int)
  0.00     22.86     0.00      402     0.00     0.00  WSposition::getLagDirDeg(int)
  0.00     22.86     0.00      402     0.00     0.00  WSposition::getLagPos(int)
  0.00     22.86     0.00       95     0.00     0.01  Meditator::actionGoToReturnBeacon()
  0.00     22.86     0.00       16     0.00     0.00  std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&)
  0.00     22.86     0.00       10     0.00     0.00  std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeaconsearch::SearchArea*, std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> > >, WSbeaconsearch::SearchArea const&)
  0.00     22.86     0.00        8     0.00     0.00  MotorController::dockXY(double, double)
  0.00     22.86     0.00        5     0.00     0.00  Action::setType(atype, int)
  0.00     22.86     0.00        4     0.00     0.00  SetReturningLed2(double, double)
  0.00     22.86     0.00        2     0.00     0.01  Meditator::actionSearchBeacon()
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _Z12dealwithexitv
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _Z3guiPv
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _Z9tServerWSPv
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN10ConnectionC2EPcS0_i
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN10WSpositionC2EP10WorldState
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN10WorldStateC2EiP3Log
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN3LogC2EP10WorldStateb
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN4HeapC2Ev
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN4Path4initERK16DiscretePosition
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN6ActionC2Edd
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN6WSmazeC2EP10WorldState
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSbeaconC2EP10WorldStatei
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSmotorsC2EP10WorldState
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController
  0.00     22.86     0.00        1     0.00     0.00  global constructors keyed to _ZN9WSsensorsC2EP10WorldState
  0.00     22.86     0.00        1     0.00     0.00  InitRobot2(char*, int, double*, char*)
  0.00     22.86     0.00        1     0.00     0.00  GetCycleTime()
  0.00     22.86     0.00        1     0.00     0.00  GetFinalTime()
  0.00     22.86     0.00        1     0.00     0.00  GetNoiseMotors()
  0.00     22.86     0.00        1     0.00     0.00  SetVisitingLed2(double, double)
  0.00     22.86     0.00        1     0.00     0.00  GetNumberOfBeacons()
  0.00     22.86     0.00        1     0.00     0.00  GetNoiseBeaconSensor()
  0.00     22.86     0.00        1     0.00     0.00  GetNoiseCompassSensor()
  0.00     22.86     0.00        1     0.00     0.00  GetNoiseObstacleSensor()
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     22.86     0.00        1     0.00     0.00  Finish2(double, double)
  0.00     22.86     0.00        1     0.00     0.00  Connection::connect()
  0.00     22.86     0.00        1     0.00     0.00  Connection::Connection(char*, char*, int)
  0.00     22.86     0.00        1     0.00     0.00  WSposition::WSposition(WorldState*)
  0.00     22.86     0.00        1     0.00     0.84  WorldState::onlineWSCreation()
  0.00     22.86     0.00        1     0.00     0.46  WorldState::WorldState(int, Log*)
  0.00     22.86     0.00        1     0.00     0.00  WSparameters::update()
  0.00     22.86     0.00        1     0.00     0.00  WSparameters::WSparameters()
  0.00     22.86     0.00        1     0.00     0.00  WSbeaconsearch::getProbableBeaconPos()
  0.00     22.86     0.00        1     0.00     0.00  WSbeaconsearch::WSbeaconsearch(WorldState*)
  0.00     22.86     0.00        1     0.00     0.00  MotorController::MotorController(WorldState*, Log*)
  0.00     22.86     0.00        1     0.00     0.00  Log::init()
  0.00     22.86     0.00        1     0.00     0.00  Log::Log(WorldState*, bool)
  0.00     22.86     0.00        1     0.00     0.36  Plan::Plan(WorldState*, MotorController*)
  0.00     22.86     0.00        1     0.00    21.01  Mouse::behave()
  0.00     22.86     0.00        1     0.00     0.00  Mouse::parse_opt(int, char**)
  0.00     22.86     0.00        1     0.00     1.66  Mouse::Mouse(int, char**)
  0.00     22.86     0.00        1     0.00     0.00  Action::Action(atype, double, double)
  0.00     22.86     0.00        1     0.00     0.46  WSmaze::WSmaze(WorldState*)
  0.00     22.86     0.00        1     0.00     0.00  WSbeacon::clearArroundBeacon()
  0.00     22.86     0.00        1     0.00     0.84  WSbeacon::WSbeacon(WorldState*, int)
  0.00     22.86     0.00        1     0.00     0.00  WSmotors::WSmotors(WorldState*)
  0.00     22.86     0.00        1     0.00     0.36  Meditator::Meditator(WorldState*, MotorController*)
  0.00     22.86     0.00        1     0.00     0.00  WSsensors::WSsensors(WorldState*)
  0.00     22.86     0.00        1     0.00     0.00  std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.04% of 22.86 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.2    0.00   22.67                 main [1]
                0.00   21.01       1/1           Mouse::behave() [2]
                0.00    1.66       1/1           Mouse::Mouse(int, char**) [14]
-----------------------------------------------
                0.00   21.01       1/1           main [1]
[2]     91.9    0.00   21.01       1         Mouse::behave() [2]
                0.00   17.39    1805/1805        Meditator::bestAction() [3]
                0.00    3.62    1984/1984        WorldState::update() [11]
                0.00    0.00    1983/1983        Log::update() [88]
                0.00    0.00    1983/1983        Meditator::CalculateSensorRequest() [89]
                0.00    0.00    1983/3782        DriveMotors(double, double) [68]
                0.00    0.00    1983/1983        MotorController::requestSensors(SensorRequest) [87]
                0.00    0.00    1805/1805        MotorController::drive(Action*, SensorRequest) [94]
                0.00    0.00       1/1           Log::init() [169]
-----------------------------------------------
                0.00   17.39    1805/1805        Mouse::behave() [2]
[3]     76.1    0.00   17.39    1805         Meditator::bestAction() [3]
                0.00    8.87     985/986         Meditator::actionGoToBeacon() [6]
                0.00    7.33     636/640         Meditator::actionGoToStart() [8]
                0.00    1.17      94/95          Meditator::actionGoToReturnBeacon() [17]
                0.00    0.02       2/2           Meditator::actionSearchBeacon() [46]
                0.00    0.00      91/2723        WorldState::setPlan(Plan*) [72]
                0.00    0.00      91/13870       WSmotors::getInertiaLeft(int) [61]
                0.00    0.00      91/13870       WSmotors::getInertiaRight(int) [62]
                0.00    0.00      91/1842        Action::Action(double, double) [91]
-----------------------------------------------
                0.00    0.02       3/1200        Meditator::actionGoToStart() [8]
                1.28    9.50    1197/1200        Plan::wayTo(Position const&) [5]
[4]     47.2    1.28    9.52    1200         Plan::wayTo(Position const&, Position const&) [4]
                5.27    0.00 13449485/21183602     WSmaze::goodToGoWithMouse(int, int) [7]
                1.51    0.00 25855400/39123829     WSmaze::CanGoWithMouse(int, int) [13]
                0.94    0.00 3300603/4959157     WSmaze::validToGoWithMouse(int, int) [15]
                0.00    0.70    1200/1742        Plan::optimizeRoute() [19]
                0.52    0.00 188159977/273145527     Path::clear(DiscretePosition const&) [25]
                0.45    0.00 3301804/4960902     Heap::deleteMin() [26]
                0.08    0.00 4844364/7219887     Heap::insert(Path*) [38]
                0.05    0.00 4843163/7218138     Path::update(Path*, double) [39]
                0.00    0.00 3300603/4959160     Heap::isEmpty() [60]
                0.00    0.00    1200/1742        Heap::Heap() [97]
                0.00    0.00    1200/1742        Heap::~Heap() [98]
                0.00    0.00    1200/1742        Plan::findRoute(DiscretePosition, DiscretePosition) [99]
                0.00    0.00    1200/1742        MotorController::goToXY(double, double) [96]
                0.00    0.00     330/405         MotorController::goSlowToXY(double, double) [108]
                0.00    0.00       2/16          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [112]
-----------------------------------------------
                0.00    0.01       1/1197        Meditator::actionSearchBeacon() [46]
                0.00    1.94     215/1197        Meditator::actionGoToStart() [8]
                0.00    8.83     981/1197        Meditator::actionGoToBeacon() [6]
[5]     47.1    0.00   10.77    1197         Plan::wayTo(Position const&) [5]
                1.28    9.50    1197/1200        Plan::wayTo(Position const&, Position const&) [4]
-----------------------------------------------
                0.00    0.01       1/986         Meditator::actionSearchBeacon() [46]
                0.00    8.87     985/986         Meditator::bestAction() [3]
[6]     38.8    0.00    8.88     986         Meditator::actionGoToBeacon() [6]
                0.00    8.83     981/1197        Plan::wayTo(Position const&) [5]
                0.00    0.05       4/640         Meditator::actionGoToStart() [8]
                0.00    0.00    1967/2723        WorldState::setPlan(Plan*) [72]
                0.00    0.00     986/1723        WSsensors::CollidedRecently() [100]
                0.00    0.00     981/1111        WSbeacon::getPosition() [105]
                0.00    0.00     981/3631        Plan::CyclesUntilObjective() [69]
                0.00    0.00       5/5           Action::setType(atype, int) [115]
                0.00    0.00       1/1842        Action::Action(double, double) [91]
-----------------------------------------------
                0.42    0.00 1083750/21183602     WSbeacon::update(bool) [12]
                2.61    0.00 6650367/21183602     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                5.27    0.00 13449485/21183602     Plan::wayTo(Position const&, Position const&) [4]
[7]     36.3    8.30    0.00 21183602         WSmaze::goodToGoWithMouse(int, int) [7]
-----------------------------------------------
                0.00    0.05       4/640         Meditator::actionGoToBeacon() [6]
                0.00    7.33     636/640         Meditator::bestAction() [3]
[8]     32.3    0.00    7.38     640         Meditator::actionGoToStart() [8]
                0.00    5.19     427/522         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.00    1.94     215/1197        Plan::wayTo(Position const&) [5]
                0.00    0.18     640/735         Meditator::decideBeaconToReturn() [36]
                0.00    0.03       3/542         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.00    0.02       3/1200        Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.01       1/95          Meditator::actionGoToReturnBeacon() [17]
                0.00    0.00    2538/3631        Plan::CyclesUntilObjective() [69]
                0.00    0.00     640/1723        WSsensors::CollidedRecently() [100]
                0.00    0.00     630/9688        Log::writeDebug(char const*) [63]
                0.00    0.00     439/2723        WorldState::setPlan(Plan*) [72]
                0.00    0.00      18/1111        WSbeacon::getPosition() [105]
                0.00    0.00       8/8           MotorController::dockXY(double, double) [114]
                0.00    0.00       1/13870       WSmotors::getInertiaLeft(int) [61]
                0.00    0.00       1/13870       WSmotors::getInertiaRight(int) [62]
                0.00    0.00       1/1           Action::Action(atype, double, double) [172]
-----------------------------------------------
                0.00    0.03       3/542         Meditator::actionGoToStart() [8]
                0.02    0.19      17/542         Meditator::decideBeaconToReturn() [36]
                0.57    5.77     522/542         Plan::wayThroughKnownPlacesTo(Position const&) [10]
[9]     28.8    0.59    6.00     542         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                2.61    0.00 6650367/21183602     WSmaze::goodToGoWithMouse(int, int) [7]
                1.30    0.00 13120924/13120924     WSmaze::isKnown(int, int) [16]
                0.78    0.00 13268429/39123829     WSmaze::CanGoWithMouse(int, int) [13]
                0.47    0.00 1658554/4959157     WSmaze::validToGoWithMouse(int, int) [15]
                0.00    0.31     542/1742        Plan::optimizeRoute() [19]
                0.24    0.00 84985550/273145527     Path::clear(DiscretePosition const&) [25]
                0.23    0.00 1659098/4960902     Heap::deleteMin() [26]
                0.04    0.00 2375523/7219887     Heap::insert(Path*) [38]
                0.02    0.00 2374975/7218138     Path::update(Path*, double) [39]
                0.00    0.00 1658557/4959160     Heap::isEmpty() [60]
                0.00    0.00     542/1742        Heap::Heap() [97]
                0.00    0.00     542/1742        Heap::~Heap() [98]
                0.00    0.00     542/1742        Plan::findRoute(DiscretePosition, DiscretePosition) [99]
                0.00    0.00     542/1742        MotorController::goToXY(double, double) [96]
                0.00    0.00      75/405         MotorController::goSlowToXY(double, double) [108]
-----------------------------------------------
                0.00    1.15      95/522         Meditator::actionGoToReturnBeacon() [17]
                0.00    5.19     427/522         Meditator::actionGoToStart() [8]
[10]    27.7    0.00    6.34     522         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.57    5.77     522/542         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
-----------------------------------------------
                0.00    3.62    1984/1984        Mouse::behave() [2]
[11]    15.9    0.00    3.62    1984         WorldState::update() [11]
                1.19    1.37    1813/1813        WSbeacon::update(bool) [12]
                0.61    0.00    1990/1990        WSmaze::update() [27]
                0.02    0.41    1990/1990        WSmaze::doErodesAndDilates() [31]
                0.02    0.00    1992/1992        WSbeaconsearch::update() [44]
                0.00    0.00    1992/1992        GetTime() [83]
                0.00    0.00    1992/1992        GetStartButton() [77]
                0.00    0.00    1992/1992        GetFinished() [74]
                0.00    0.00    1992/1992        GetStopButton() [76]
                0.00    0.00    1992/1992        WSsensors::update() [85]
                0.00    0.00    1992/1992        WSposition::update() [84]
                0.00    0.00    1992/1992        ReadSensors() [75]
                0.00    0.00    1813/1908        WSsensors::inAnyGround() [90]
                0.00    0.00    1813/9688        Log::writeDebug(char const*) [63]
                0.00    0.00    1813/1813        IsBeaconReady(int) [92]
                0.00    0.00    1813/1813        WSmotors::update() [93]
-----------------------------------------------
                1.19    1.37    1813/1813        WorldState::update() [11]
[12]    11.2    1.19    1.37    1813         WSbeacon::update(bool) [12]
                0.95    0.00     402/402         WSbeacon::applySensor(double) [21]
                0.42    0.00 1083750/21183602     WSmaze::goodToGoWithMouse(int, int) [7]
                0.00    0.00     403/403         GetBeaconSensor(int) [109]
                0.00    0.00     403/9688        Log::writeDebug(char const*) [63]
                0.00    0.00     402/402         WSposition::getLagDirDeg(int) [110]
                0.00    0.00       1/1           WSbeacon::clearArroundBeacon() [173]
-----------------------------------------------
                0.78    0.00 13268429/39123829     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                1.51    0.00 25855400/39123829     Plan::wayTo(Position const&, Position const&) [4]
[13]    10.0    2.29    0.00 39123829         WSmaze::CanGoWithMouse(int, int) [13]
-----------------------------------------------
                0.00    1.66       1/1           main [1]
[14]     7.3    0.00    1.66       1         Mouse::Mouse(int, char**) [14]
                0.00    0.84       1/1           WorldState::onlineWSCreation() [22]
                0.00    0.46       1/1           WorldState::WorldState(int, Log*) [28]
                0.00    0.36       1/1           Meditator::Meditator(WorldState*, MotorController*) [34]
                0.00    0.00       1/1           Connection::connect() [52]
                0.00    0.00       1/1           Mouse::parse_opt(int, char**) [171]
                0.00    0.00       1/1           Connection::Connection(char*, char*, int) [162]
                0.00    0.00       1/1           MotorController::MotorController(WorldState*, Log*) [168]
                0.00    0.00       1/1           Log::Log(WorldState*, bool) [170]
-----------------------------------------------
                0.47    0.00 1658554/4959157     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.94    0.00 3300603/4959157     Plan::wayTo(Position const&, Position const&) [4]
[15]     6.2    1.41    0.00 4959157         WSmaze::validToGoWithMouse(int, int) [15]
-----------------------------------------------
                1.30    0.00 13120924/13120924     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
[16]     5.7    1.30    0.00 13120924         WSmaze::isKnown(int, int) [16]
-----------------------------------------------
                0.00    0.01       1/95          Meditator::actionGoToStart() [8]
                0.00    1.17      94/95          Meditator::bestAction() [3]
[17]     5.2    0.00    1.18      95         Meditator::actionGoToReturnBeacon() [17]
                0.00    1.15      95/522         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.00    0.03      95/735         Meditator::decideBeaconToReturn() [36]
                0.00    0.00     190/2723        WorldState::setPlan(Plan*) [72]
                0.00    0.00      95/1723        WSsensors::CollidedRecently() [100]
                0.00    0.00      95/1111        WSbeacon::getPosition() [105]
                0.00    0.00      95/3631        Plan::CyclesUntilObjective() [69]
                0.00    0.00      95/9688        Log::writeDebug(char const*) [63]
                0.00    0.00      95/1908        WSsensors::inAnyGround() [90]
-----------------------------------------------
                0.02    0.99  183523/183523      Plan::optimizeRoute() [19]
[18]     4.4    0.02    0.99  183523         Plan::tryWayToPoint(int) [18]
                0.99    0.00 6950714/6950714     WSmaze::goodToOptimizeWithMouse(int, int) [20]
-----------------------------------------------
                0.00    0.31     542/1742        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.00    0.70    1200/1742        Plan::wayTo(Position const&, Position const&) [4]
[19]     4.4    0.00    1.01    1742         Plan::optimizeRoute() [19]
                0.02    0.99  183523/183523      Plan::tryWayToPoint(int) [18]
                0.00    0.00       5/16          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [112]
-----------------------------------------------
                0.99    0.00 6950714/6950714     Plan::tryWayToPoint(int) [18]
[20]     4.3    0.99    0.00 6950714         WSmaze::goodToOptimizeWithMouse(int, int) [20]
-----------------------------------------------
                0.95    0.00     402/402         WSbeacon::update(bool) [12]
[21]     4.2    0.95    0.00     402         WSbeacon::applySensor(double) [21]
                0.00    0.00     402/402         WSposition::getLagPos(int) [111]
-----------------------------------------------
                0.00    0.84       1/1           Mouse::Mouse(int, char**) [14]
[22]     3.7    0.00    0.84       1         WorldState::onlineWSCreation() [22]
                0.00    0.84       1/1           WSbeacon::WSbeacon(WorldState*, int) [24]
                0.00    0.00       1/1           WSparameters::update() [164]
                0.00    0.00       1/1           WSparameters::WSparameters() [165]
                0.00    0.00       1/1           std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&) [176]
-----------------------------------------------
                0.84    0.00       1/1           WSbeacon::WSbeacon(WorldState*, int) [24]
