Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.06     16.63     0.01                             WSmaze::inSmallMazeMatrixBounds(int, int)
  0.00     16.63     0.00   156800     0.00     0.00  Path::init(DiscretePosition const&)
  0.00     16.63     0.00   131745     0.00     0.00  Plan::tryWayToPoint(int)
  0.00     16.63     0.00    10985     0.00     0.00  WSmotors::getInertiaLeft(int)
  0.00     16.63     0.00    10985     0.00     0.00  WSmotors::getInertiaRight(int)
  0.00     16.63     0.00     7532     0.00     0.00  Log::writeDebug(char const*)
  0.00     16.63     0.00     6312     0.00     0.00  GetObstacleSensor(int)
  0.00     16.63     0.00     6312     0.00     0.00  IsObstacleSensorValid(int)
  0.00     16.63     0.00     3004     0.00     0.00  SetRequest(request_t)
  0.00     16.63     0.00     3004     0.00     0.00  PerformAction(bool, bool, bool, double, double)
  0.00     16.63     0.00     3000     0.00     0.00  DriveMotors(double, double)
  0.00     16.63     0.00     2673     0.00     0.00  WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double)
  0.00     16.63     0.00     2633     0.00     0.00  Plan::CyclesUntilObjective()
  0.00     16.63     0.00     2391     0.00     0.00  WSmaze::applySensor(double, double, double)
  0.00     16.63     0.00     2081     0.00     0.00  WorldState::setPlan(Plan*)
  0.00     16.63     0.00     1766     0.00     0.00  recv_packet(char*)
  0.00     16.63     0.00     1654     0.00     0.00  ReadBeaconSensors(char const*, measures_t*)
  0.00     16.63     0.00     1653     0.00     0.00  ReadObstacleSensors(char const*, measures_t*)
  0.00     16.63     0.00     1578     0.00     0.00  GetFinished()
  0.00     16.63     0.00     1578     0.00     0.00  ReadSensors()
  0.00     16.63     0.00     1578     0.00     0.00  GetStopButton()
  0.00     16.63     0.00     1578     0.00     0.00  GetStartButton()
  0.00     16.63     0.00     1578     0.00     0.00  GetVisitingLed()
  0.00     16.63     0.00     1578     0.00     0.00  IsCompassValid()
  0.00     16.63     0.00     1578     0.00     0.00  GetBumperSensor()
  0.00     16.63     0.00     1578     0.00     0.00  GetCompassSensor()
  0.00     16.63     0.00     1578     0.00     0.00  IsGroundSensorValid()
  0.00     16.63     0.00     1578     0.00     0.00  GetTime()
  0.00     16.63     0.00     1578     0.00     0.00  WSposition::update()
  0.00     16.63     0.00     1578     0.00     0.00  WSsensors::update()
  0.00     16.63     0.00     1576     0.00     0.00  WorldState::update()
  0.00     16.63     0.00     1576     0.00     0.00  WSmaze::applyAllSensors()
  0.00     16.63     0.00     1576     0.00     0.00  WSmaze::doErodesAndDilates()
  0.00     16.63     0.00     1575     0.00     0.00  MotorController::requestSensors(SensorRequest)
  0.00     16.63     0.00     1575     0.00     0.00  Log::update()
  0.00     16.63     0.00     1575     0.00     0.00  Meditator::CalculateSensorRequest()
  0.00     16.63     0.00     1457     0.00     0.00  Action::Action(double, double)
  0.00     16.63     0.00     1431     0.00     0.00  IsBeaconReady(int)
  0.00     16.63     0.00     1431     0.00     0.00  WSmotors::update()
  0.00     16.63     0.00     1431     0.00     0.00  WSsensors::inAnyGround()
  0.00     16.63     0.00     1429     0.00     0.00  MotorController::drive(Action*, SensorRequest)
  0.00     16.63     0.00     1429     0.00     0.00  WSmotors::action_done(Action*)
  0.00     16.63     0.00     1429     0.00     0.01  Meditator::bestAction()
  0.00     16.63     0.00     1419     0.00     0.00  MotorController::goToXY(double, double)
  0.00     16.63     0.00     1419     0.00     0.00  Heap::Heap()
  0.00     16.63     0.00     1419     0.00     0.00  Heap::~Heap()
  0.00     16.63     0.00     1419     0.00     0.00  Path::clear(DiscretePosition const&)
  0.00     16.63     0.00     1419     0.00     0.00  Plan::optimizeRoute()
  0.00     16.63     0.00     1403     0.00     0.00  WSsensors::CollidedRecently()
  0.00     16.63     0.00     1400     0.00     0.00  WSposition::PredictPosition(Action*)
  0.00     16.63     0.00     1400     0.00     0.00  MotorController::updateChangedActions()
  0.00     16.63     0.00     1315     0.00     0.00  WSmotors::getMaxPowerFront(double, double, double*, double*)
  0.00     16.63     0.00     1139     0.00     0.00  WSmotors::getMaxPowerLeftTurn(double, double, double*, double*)
  0.00     16.63     0.00     1013     0.00     0.00  WSbeacon::getPosition()
  0.00     16.63     0.00     1011     0.00     0.01  Plan::wayTo(Position const&)
  0.00     16.63     0.00      988     0.00     0.01  Meditator::actionGoToBeacon()
  0.00     16.63     0.00      756     0.00     0.00  GetGroundSensor()
  0.00     16.63     0.00      595     0.00     0.00  WSmaze::applySensorMatrix(int, double, double, double, double, double)
  0.00     16.63     0.00      413     0.00     0.01  Meditator::actionGoToStart()
  0.00     16.63     0.00      413     0.00     0.00  Meditator::decideBeaconToReturn()
  0.00     16.63     0.00      404     0.00     0.00  GetBeaconSensor(int)
  0.00     16.63     0.00      403     0.00     0.00  WSposition::getLagDirDeg(int)
  0.00     16.63     0.00      403     0.00     0.00  WSposition::getLagPos(int)
  0.00     16.63     0.00      389     0.00     0.01  Plan::wayThroughKnownPlacesTo(Position const&)
  0.00     16.63     0.00      367     0.00     0.00  MotorController::goSlowToXY(double, double)
  0.00     16.63     0.00       15     0.00     0.00  std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&)
  0.00     16.63     0.00       10     0.00     0.00  std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeaconsearch::SearchArea*, std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> > >, WSbeaconsearch::SearchArea const&)
  0.00     16.63     0.00        7     0.00     0.00  MotorController::dockXY(double, double)
  0.00     16.63     0.00        3     0.00     0.00  Action::setType(atype, int)
  0.00     16.63     0.00        2     0.00     0.00  SetReturningLed2(double, double)
  0.00     16.63     0.00        2     0.00     0.01  Meditator::actionSearchBeacon()
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _Z12dealwithexitv
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _Z3guiPv
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _Z9tServerWSPv
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN10ConnectionC2EPcS0_i
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN10WSpositionC2EP10WorldState
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN10WorldStateC2EiP3Log
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN3LogC2EP10WorldStateb
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN4HeapC2Ev
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN4Path11destinationE
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN6ActionC2Edd
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN6WSmazeC2EP10WorldState
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSbeaconC2EP10WorldStatei
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN8WSmotorsC2EP10WorldState
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController
  0.00     16.63     0.00        1     0.00     0.00  global constructors keyed to _ZN9WSsensorsC2EP10WorldState
  0.00     16.63     0.00        1     0.00     0.00  InitRobot2(char*, int, double*, char*)
  0.00     16.63     0.00        1     0.00     0.00  GetCycleTime()
  0.00     16.63     0.00        1     0.00     0.00  GetFinalTime()
  0.00     16.63     0.00        1     0.00     0.00  GetNoiseMotors()
  0.00     16.63     0.00        1     0.00     0.00  SetVisitingLed2(double, double)
  0.00     16.63     0.00        1     0.00     0.00  GetNumberOfBeacons()
  0.00     16.63     0.00        1     0.00     0.00  GetNoiseBeaconSensor()
  0.00     16.63     0.00        1     0.00     0.00  GetNoiseCompassSensor()
  0.00     16.63     0.00        1     0.00     0.00  GetNoiseObstacleSensor()
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     16.63     0.00        1     0.00     0.00  Finish2(double, double)
  0.00     16.63     0.00        1     0.00     0.00  Connection::connect()
  0.00     16.63     0.00        1     0.00     0.00  Connection::Connection(char*, char*, int)
  0.00     16.63     0.00        1     0.00     0.00  WSposition::WSposition(WorldState*)
  0.00     16.63     0.00        1     0.00     0.89  WorldState::onlineWSCreation()
  0.00     16.63     0.00        1     0.00     0.41  WorldState::WorldState(int, Log*)
  0.00     16.63     0.00        1     0.00     0.00  WSparameters::update()
  0.00     16.63     0.00        1     0.00     0.00  WSparameters::WSparameters()
  0.00     16.63     0.00        1     0.00     0.00  WSbeaconsearch::getProbableBeaconPos()
  0.00     16.63     0.00        1     0.00     0.00  WSbeaconsearch::WSbeaconsearch(WorldState*)
  0.00     16.63     0.00        1     0.00     0.00  MotorController::isMouseStoppedAhead()
  0.00     16.63     0.00        1     0.00     0.00  MotorController::MotorController(WorldState*, Log*)
  0.00     16.63     0.00        1     0.00     0.00  Log::init()
  0.00     16.63     0.00        1     0.00     0.00  Log::Log(WorldState*, bool)
  0.00     16.63     0.00        1     0.00     0.00  Mouse::parse_opt(int, char**)
  0.00     16.63     0.00        1     0.00     1.31  Mouse::Mouse(int, char**)
  0.00     16.63     0.00        1     0.00     0.00  Action::Action(atype, double, double)
  0.00     16.63     0.00        1     0.00     0.41  WSmaze::WSmaze(WorldState*)
  0.00     16.63     0.00        1     0.00     0.00  WSbeacon::clearArroundBeacon()
  0.00     16.63     0.00        1     0.00     0.89  WSbeacon::WSbeacon(WorldState*, int)
  0.00     16.63     0.00        1     0.00     0.00  WSmotors::WSmotors(WorldState*)
  0.00     16.63     0.00        1     0.00     0.01  Meditator::Meditator(WorldState*, MotorController*)
  0.00     16.63     0.00        1     0.00     0.00  WSsensors::WSsensors(WorldState*)
  0.00     16.63     0.00        1     0.00     0.00  std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.06% of 16.63 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.5    0.00   16.54                 main [1]
                0.01   15.22       1/1           Mouse::behave() [2]
                0.00    1.31       1/1           Mouse::Mouse(int, char**) [16]
-----------------------------------------------
                0.01   15.22       1/1           main [1]
[2]     91.6    0.01   15.22       1         Mouse::behave() [2]
                0.00   10.13    1429/1429        Meditator::bestAction() [3]
                0.00    5.09    1576/1576        WorldState::update() [7]
                0.00    0.00    1575/1575        Log::update() [84]
                0.00    0.00    1575/1575        Meditator::CalculateSensorRequest() [85]
                0.00    0.00    1575/3000        DriveMotors(double, double) [62]
                0.00    0.00    1575/1575        MotorController::requestSensors(SensorRequest) [83]
                0.00    0.00    1429/1429        MotorController::drive(Action*, SensorRequest) [90]
                0.00    0.00       1/1           Log::init() [168]
-----------------------------------------------
                0.00   10.13    1429/1429        Mouse::behave() [2]
[3]     60.9    0.00   10.13    1429         Meditator::bestAction() [3]
                0.00    5.21     987/988         Meditator::actionGoToBeacon() [6]
                0.00    4.92     411/413         Meditator::actionGoToStart() [8]
                0.00    0.01       2/2           Meditator::actionSearchBeacon() [37]
                0.00    0.00      30/2081        WorldState::setPlan(Plan*) [66]
                0.00    0.00      30/10985       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00      30/10985       WSmotors::getInertiaRight(int) [56]
                0.00    0.00      30/1457        Action::Action(double, double) [86]
                0.00    0.00       1/1           MotorController::isMouseStoppedAhead() [166]
-----------------------------------------------
                0.00    0.02       5/1016        Meditator::actionGoToStart() [8]
                0.56    4.77    1011/1016        Plan::wayTo(Position const&) [5]
[4]     32.2    0.56    4.79    1016         Plan::wayTo(Position const&, Position const&) [4]
                2.09    0.00 7684997/13867625     WSmaze::goodToGoWithMouse(int, int) [11]
                1.22    0.00 14504527/25392704     WSmaze::CanGoWithMouse(int, int) [13]
                0.82    0.00 1820078/3181101     WSmaze::validToGoWithMouse(int, int) [15]
                0.37    0.00 1821093/3182517     Heap::deleteMin() [23]
                0.00    0.20    1016/1419        Plan::optimizeRoute() [31]
                0.06    0.00 2843392/4838337     Heap::insert(Path*) [32]
                0.02    0.00 2842376/4836916     Path::update(Path*, double) [34]
                0.01    0.00    1016/1419        Plan::findRoute(DiscretePosition, DiscretePosition) [41]
                0.01    0.00 1820077/3181097     Heap::isEmpty() [38]
                0.00    0.00    1016/1419        Path::clear(DiscretePosition const&) [95]
                0.00    0.00    1016/1419        Heap::Heap() [93]
                0.00    0.00    1016/1419        Heap::~Heap() [94]
                0.00    0.00    1016/1419        MotorController::goToXY(double, double) [92]
                0.00    0.00     291/367         MotorController::goSlowToXY(double, double) [107]
                0.00    0.00       1/15          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [108]
-----------------------------------------------
                0.00    0.01       1/1011        Meditator::actionSearchBeacon() [37]
                0.00    0.13      25/1011        Meditator::actionGoToStart() [8]
                0.00    5.19     985/1011        Meditator::actionGoToBeacon() [6]
[5]     32.0    0.00    5.33    1011         Plan::wayTo(Position const&) [5]
                0.56    4.77    1011/1016        Plan::wayTo(Position const&, Position const&) [4]
-----------------------------------------------
                0.00    0.01       1/988         Meditator::actionSearchBeacon() [37]
                0.00    5.21     987/988         Meditator::bestAction() [3]
[6]     31.3    0.00    5.21     988         Meditator::actionGoToBeacon() [6]
                0.00    5.19     985/1011        Plan::wayTo(Position const&) [5]
                0.00    0.02       2/413         Meditator::actionGoToStart() [8]
                0.00    0.00    1973/2081        WorldState::setPlan(Plan*) [66]
                0.00    0.00     988/1403        WSsensors::CollidedRecently() [96]
                0.00    0.00     985/1013        WSbeacon::getPosition() [101]
                0.00    0.00     985/2633        Plan::CyclesUntilObjective() [64]
                0.00    0.00       3/3           Action::setType(atype, int) [111]
                0.00    0.00       1/1457        Action::Action(double, double) [86]
-----------------------------------------------
                0.00    5.09    1576/1576        Mouse::behave() [2]
[7]     30.6    0.00    5.09    1576         WorldState::update() [7]
                1.56    0.77    1431/1431        WSbeacon::update(bool) [12]
                0.00    2.13    1576/1576        WSmaze::doErodesAndDilates() [14]
                0.61    0.01    1576/1576        WSmaze::update() [24]
                0.01    0.00    1578/1578        WSbeaconsearch::update() [39]
                0.00    0.00    1578/1578        GetTime() [79]
                0.00    0.00    1578/1578        GetStartButton() [73]
                0.00    0.00    1578/1578        GetFinished() [70]
                0.00    0.00    1578/1578        GetStopButton() [72]
                0.00    0.00    1578/1578        WSsensors::update() [81]
                0.00    0.00    1578/1578        WSposition::update() [80]
                0.00    0.00    1578/1578        ReadSensors() [71]
                0.00    0.00    1431/1431        WSsensors::inAnyGround() [89]
                0.00    0.00    1431/7532        Log::writeDebug(char const*) [57]
                0.00    0.00    1431/1431        IsBeaconReady(int) [87]
                0.00    0.00    1431/1431        WSmotors::update() [88]
-----------------------------------------------
                0.00    0.02       2/413         Meditator::actionGoToBeacon() [6]
                0.00    4.92     411/413         Meditator::bestAction() [3]
[8]     29.7    0.00    4.94     413         Meditator::actionGoToStart() [8]
                0.00    4.62     389/389         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.00    0.13      25/1011        Plan::wayTo(Position const&) [5]
                0.00    0.11     413/413         Meditator::decideBeaconToReturn() [33]
                0.00    0.06       5/403         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.00    0.02       5/1016        Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.00    1639/2633        Plan::CyclesUntilObjective() [64]
                0.00    0.00     413/1403        WSsensors::CollidedRecently() [96]
                0.00    0.00     405/7532        Log::writeDebug(char const*) [57]
                0.00    0.00      58/2081        WorldState::setPlan(Plan*) [66]
                0.00    0.00      19/1013        WSbeacon::getPosition() [101]
                0.00    0.00       7/7           MotorController::dockXY(double, double) [110]
                0.00    0.00       1/10985       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00       1/10985       WSmotors::getInertiaRight(int) [56]
                0.00    0.00       1/1           Action::Action(atype, double, double) [171]
-----------------------------------------------
                0.00    0.06       5/403         Meditator::actionGoToStart() [8]
                0.01    0.10       9/403         Meditator::decideBeaconToReturn() [33]
                0.30    4.32     389/403         Plan::wayThroughKnownPlacesTo(Position const&) [10]
[9]     28.7    0.31    4.47     403         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                1.48    0.00 5456186/13867625     WSmaze::goodToGoWithMouse(int, int) [11]
                1.04    0.00 10807471/10807471     WSmaze::isKnown(int, int) [18]
                0.91    0.00 10888177/25392704     WSmaze::CanGoWithMouse(int, int) [13]
                0.61    0.00 1361023/3181101     WSmaze::validToGoWithMouse(int, int) [15]
                0.27    0.00 1361424/3182517     Heap::deleteMin() [23]
                0.00    0.08     403/1419        Plan::optimizeRoute() [31]
                0.05    0.00 1994945/4838337     Heap::insert(Path*) [32]
                0.02    0.00 1994540/4836916     Path::update(Path*, double) [34]
                0.00    0.00 1361020/3181097     Heap::isEmpty() [38]
                0.00    0.00     403/1419        Plan::findRoute(DiscretePosition, DiscretePosition) [41]
                0.00    0.00     403/1419        Path::clear(DiscretePosition const&) [95]
                0.00    0.00     403/1419        Heap::Heap() [93]
                0.00    0.00     403/1419        Heap::~Heap() [94]
                0.00    0.00     403/1419        MotorController::goToXY(double, double) [92]
                0.00    0.00      76/367         MotorController::goSlowToXY(double, double) [107]
-----------------------------------------------
                0.00    4.62     389/389         Meditator::actionGoToStart() [8]
[10]    27.7    0.00    4.62     389         Plan::wayThroughKnownPlacesTo(Position const&) [10]
                0.30    4.32     389/403         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
-----------------------------------------------
                0.20    0.00  726442/13867625     WSbeacon::update(bool) [12]
                1.48    0.00 5456186/13867625     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                2.09    0.00 7684997/13867625     Plan::wayTo(Position const&, Position const&) [4]
[11]    22.7    3.77    0.00 13867625         WSmaze::goodToGoWithMouse(int, int) [11]
-----------------------------------------------
                1.56    0.77    1431/1431        WorldState::update() [7]
[12]    14.0    1.56    0.77    1431         WSbeacon::update(bool) [12]
                0.57    0.00     403/403         WSbeacon::applySensor(double) [25]
                0.20    0.00  726442/13867625     WSmaze::goodToGoWithMouse(int, int) [11]
                0.00    0.00     404/404         GetBeaconSensor(int) [104]
                0.00    0.00     404/7532        Log::writeDebug(char const*) [57]
                0.00    0.00     403/403         WSposition::getLagDirDeg(int) [105]
                0.00    0.00       1/1           WSbeacon::clearArroundBeacon() [172]
-----------------------------------------------
                0.91    0.00 10888177/25392704     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                1.22    0.00 14504527/25392704     Plan::wayTo(Position const&, Position const&) [4]
[13]    12.8    2.13    0.00 25392704         WSmaze::CanGoWithMouse(int, int) [13]
-----------------------------------------------
                0.00    2.13    1576/1576        WorldState::update() [7]
[14]    12.8    0.00    2.13    1576         WSmaze::doErodesAndDilates() [14]
                1.22    0.00    4728/4728        WSmaze::dilate(char (*) [280], char (*) [280]) [17]
                0.91    0.00    4728/4728        WSmaze::erode(char (*) [280], char (*) [280]) [19]
-----------------------------------------------
                0.61    0.00 1361023/3181101     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.82    0.00 1820078/3181101     Plan::wayTo(Position const&, Position const&) [4]
[15]     8.6    1.43    0.00 3181101         WSmaze::validToGoWithMouse(int, int) [15]
-----------------------------------------------
                0.00    1.31       1/1           main [1]
[16]     7.9    0.00    1.31       1         Mouse::Mouse(int, char**) [16]
                0.00    0.89       1/1           WorldState::onlineWSCreation() [20]
                0.00    0.41       1/1           WorldState::WorldState(int, Log*) [26]
                0.00    0.01       1/1           Meditator::Meditator(WorldState*, MotorController*) [43]
                0.00    0.00       1/1           Mouse::parse_opt(int, char**) [170]
                0.00    0.00       1/1           Connection::Connection(char*, char*, int) [160]
                0.00    0.00       1/1           MotorController::MotorController(WorldState*, Log*) [167]
                0.00    0.00       1/1           Connection::connect() [159]
                0.00    0.00       1/1           Log::Log(WorldState*, bool) [169]
-----------------------------------------------
                1.22    0.00    4728/4728        WSmaze::doErodesAndDilates() [14]
[17]     7.3    1.22    0.00    4728         WSmaze::dilate(char (*) [280], char (*) [280]) [17]
-----------------------------------------------
                1.04    0.00 10807471/10807471     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
[18]     6.3    1.04    0.00 10807471         WSmaze::isKnown(int, int) [18]
-----------------------------------------------
                0.91    0.00    4728/4728        WSmaze::doErodesAndDilates() [14]
[19]     5.5    0.91    0.00    4728         WSmaze::erode(char (*) [280], char (*) [280]) [19]
-----------------------------------------------
                0.00    0.89       1/1           Mouse::Mouse(int, char**) [16]
[20]     5.4    0.00    0.89       1         WorldState::onlineWSCreation() [20]
                0.00    0.89       1/1           WSbeacon::WSbeacon(WorldState*, int) [22]
                0.00    0.00       1/1           WSparameters::update() [162]
                0.00    0.00       1/1           WSparameters::WSparameters() [163]
                0.00    0.00       1/1           std::vector<WSbeacon*, std::allocator<WSbeacon*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeacon**, std::vector<WSbeacon*, std::allocator<WSbeacon*> > >, WSbeacon* const&) [175]
-----------------------------------------------
                0.89    0.00       1/1           WSbeacon::WSbeacon(WorldState*, int) [22]
[21]     5.4    0.89    0.00       1         WSbeacon::createSensorMatrix() [21]
-----------------------------------------------
                0.00    0.89       1/1           WorldState::onlineWSCreation() [20]
[22]     5.4    0.00    0.89       1         WSbeacon::WSbeacon(WorldState*, int) [22]
                0.89    0.00       1/1           WSbeacon::createSensorMatrix() [21]
-----------------------------------------------
                0.27    0.00 1361424/3182517     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [9]
                0.37    0.00 1821093/3182517     Plan::wayTo(Position const&, Position const&) [4]
[23]     3.8    0.64    0.00 3182517         Heap::deleteMin() [23]
-----------------------------------------------
                0.61    0.01    1576/1576        WorldState::update() [7]
[24]     3.7    0.61    0.01    1576         WSmaze::update() [24]
                0.01    0.00    1576/1576        WSmaze::clearGoodToGoMouseMatrix() [40]
                0.00    0.00    1576/1576        WSmaze::applyAllSensors() [82]
-----------------------------------------------
                0.57    0.00     403/403         WSbeacon::update(bool) [12]
[25]     3.4    0.57    0.00     403         WSbeacon::applySensor(double) [25]
                0.00    0.00     403/403         WSposition::getLagPos(int) [106]
-----------------------------------------------
                0.00    0.41       1/1           Mouse::Mouse(int, char**) [16]
[26]     2.5    0.00    0.41       1         WorldState::WorldState(int, Log*) [26]
                0.00    0.41       1/1           WSmaze::WSmaze(WorldState*) [28]
                0.00    0.00       1/1           WSsensors::WSsensors(WorldState*) [174]
                0.00    0.00       1/1           WSmotors::WSmotors(WorldState*) [173]
